idpr,exercise_problem_repeat_session,is_correct,is_hint_used,idcn,difficulty,learning_stage
12962893,1,0,1,163,0.0,0.0
15183636,1,0,1,162,0.0,0.0
15183636,1,0,1,163,0.0,0.0
6344000,1,0,1,162,0.0,0.0
6344000,1,0,1,163,0.0,0.0
11687643,1,0,1,162,0.0,0.0
11687643,1,0,1,163,0.0,0.0
11838574,1,0,1,162,0.0,0.0
11838574,1,0,1,163,0.0,0.0
13093706,1,0,1,162,0.0,0.0
13093706,1,0,1,163,0.0,0.0
13168444,1,0,1,162,0.0,0.0
13168444,1,0,1,163,0.0,0.0
283368,1,0,1,162,0.0,0.0
283368,1,0,1,163,0.0,0.0
1480105,1,0,1,162,0.0,0.0
1480105,1,0,1,163,0.0,0.0
3330002,1,0,1,162,0.0,0.0
3330002,1,0,1,163,0.0,0.0
4986379,1,0,1,162,0.0,0.0
4986379,1,0,1,163,0.0,0.0
6975448,1,0,1,162,0.0,0.0
6975448,1,0,1,163,0.0,0.0
9939909,1,1,0,162,0.0,0.0
9939909,1,1,0,163,0.0,0.0
3155114,1,0,1,48,0.0,0.0
8013791,1,1,0,48,0.0,0.0
9647894,1,1,0,48,0.0,0.0
9801561,1,0,1,48,0.0,0.0
11196589,1,0,1,48,0.0,0.0
16108590,1,0,1,48,0.0,0.0
16143502,1,0,1,48,0.0,0.0
6298693,1,0,1,49,0.0,0.0
6645301,1,0,1,49,0.0,0.0
11385770,1,0,1,49,0.0,0.0
12968034,1,0,1,49,0.0,0.0
14391351,1,0,1,49,0.0,0.0
37082,1,0,1,7,0.0,0.0
3136489,1,0,1,7,0.0,0.0
11043385,1,0,1,7,0.0,0.0
11043675,1,0,1,7,0.0,0.0
11269332,1,1,0,7,0.0,0.0
16160110,1,0,1,7,0.0,0.0
142875,1,0,1,472,0.0,0.0
360161,1,0,1,472,0.0,0.0
393997,1,0,1,472,0.0,0.0
1889703,1,0,1,472,0.0,0.0
4972070,1,0,1,472,0.0,0.0
5392446,1,0,1,472,0.0,0.0
6629842,1,0,1,472,0.0,0.0
8448602,1,0,1,472,0.0,0.0
10069199,1,0,1,472,0.0,0.0
10220449,1,0,1,472,0.0,0.0
11494499,1,0,1,472,0.0,0.0
744273,1,1,1,472,0.0,0.0
866442,1,0,1,472,0.0,0.0
918103,1,0,1,472,0.0,0.0
2101821,1,0,1,472,0.0,0.0
2619135,1,0,1,472,0.0,0.0
4110878,1,0,1,472,0.0,0.0
971617,1,0,1,472,0.0,0.0
2068083,1,0,1,472,0.0,0.0
4995315,1,0,1,472,0.0,0.0
5578593,1,0,1,472,0.0,0.0
14605983,1,0,1,472,0.0,0.0
292448,2,0,1,472,0.0,0.0
4780381,1,0,1,472,0.0,0.0
4844564,1,0,1,472,0.0,0.0
6291835,1,0,1,472,0.0,0.0
6311157,1,0,1,472,0.0,0.0
6984202,1,0,1,472,0.0,0.0
7525459,1,0,1,472,0.0,0.0
7789566,1,0,1,472,0.0,0.0
7873254,2,0,1,472,0.0,0.0
9083787,1,0,1,472,0.0,0.0
9533788,1,0,1,472,0.0,0.0
11795254,1,0,1,472,0.0,0.0
12929290,1,0,1,472,0.0,0.0
13652770,1,0,1,472,0.0,0.0
13666553,1,0,1,472,0.0,0.0
14458008,1,0,1,472,0.0,0.0
15856591,2,0,1,472,0.0,0.0
5832541,1,0,1,472,0.0,0.0
7241794,1,0,1,472,0.0,0.0
8944885,1,0,1,472,0.0,0.0
11863734,1,0,1,472,0.0,0.0
13532197,1,0,1,472,0.0,0.0
356466,1,0,1,477,0.0,0.0
357634,1,0,1,477,0.0,0.0
523713,1,1,0,477,0.0,0.0
3460461,1,0,1,477,0.0,0.0
3885880,1,0,1,477,0.0,0.0
5149858,1,0,1,477,0.0,0.0
5209540,1,0,1,477,0.0,0.0
5240315,1,0,1,477,0.0,0.0
8231497,1,1,0,477,0.0,0.0
8636789,1,0,1,477,0.0,0.0
13317103,1,0,1,477,0.0,0.0
13332253,1,0,1,477,0.0,0.0
13350700,1,0,1,477,0.0,0.0
1460413,1,0,1,477,0.0,0.0
2353612,1,0,1,477,0.0,0.0
6230413,1,0,1,477,0.0,0.0
6457101,1,0,1,477,0.0,0.0
7606725,1,0,1,477,0.0,0.0
7893020,1,0,1,477,0.0,0.0
7945723,1,0,1,477,0.0,0.0
9083465,1,0,1,477,0.0,0.0
12010696,1,0,1,477,0.0,0.0
15091964,1,0,1,477,0.0,0.0
15275651,1,0,1,477,0.0,0.0
362693,1,0,1,476,0.0,0.0
378218,1,0,1,476,0.0,0.0
3975256,1,0,1,476,0.0,0.0
4952069,1,1,0,476,0.0,0.0
6828411,1,0,1,476,0.0,0.0
8322159,1,0,1,476,0.0,0.0
10052977,1,0,1,476,0.0,0.0
11494299,1,0,1,476,0.0,0.0
11787568,1,0,1,476,0.0,0.0
14809748,1,0,1,476,0.0,0.0
14952098,1,0,1,476,0.0,0.0
14986675,1,0,1,476,0.0,0.0
15030916,1,0,1,476,0.0,0.0
1406603,1,0,1,476,0.0,0.0
2515074,1,0,1,476,0.0,0.0
3048955,1,0,1,476,0.0,0.0
3157126,1,0,1,476,0.0,0.0
3375912,1,0,1,476,0.0,0.0
5276618,1,0,1,476,0.0,0.0
5488447,1,0,1,476,0.0,0.0
11940565,1,0,1,476,0.0,0.0
12656593,1,0,1,476,0.0,0.0
12656807,1,0,1,476,0.0,0.0
14031106,1,0,1,476,0.0,0.0
409700,1,0,1,593,0.0,0.0
572838,1,0,1,593,0.0,0.0
923902,1,0,1,593,0.0,0.0
8731296,1,0,1,593,0.0,0.0
10260798,1,0,1,593,0.0,0.0
4027052,1,0,1,593,0.0,0.0
4335287,1,0,1,593,0.0,0.0
7699136,1,0,1,593,0.0,0.0
9198268,1,0,1,593,0.0,0.0
10878647,1,0,1,593,0.0,0.0
492616,1,0,1,474,0.0,0.0
493954,1,0,1,474,0.0,0.0
1889082,1,1,0,474,0.0,0.0
1981418,1,0,1,474,0.0,0.0
3498157,1,0,1,474,0.0,0.0
6828379,1,0,1,474,0.0,0.0
8749227,1,0,1,474,0.0,0.0
10001663,1,0,1,474,0.0,0.0
11548443,1,0,1,474,0.0,0.0
11690510,1,0,1,474,0.0,0.0
13464807,1,0,1,474,0.0,0.0
14920804,1,0,1,474,0.0,0.0
397331,1,0,1,474,0.0,0.0
1446003,1,0,1,474,0.0,0.0
3654801,1,0,1,474,0.0,0.0
4729454,1,0,1,474,0.0,0.0
6210012,1,0,1,474,0.0,0.0
10389473,1,0,1,474,0.0,0.0
10570194,1,0,1,474,0.0,0.0
10886960,1,0,1,474,0.0,0.0
11318607,1,0,1,474,0.0,0.0
13385010,1,0,1,474,0.0,0.0
16002507,1,0,1,474,0.0,0.0
459542,1,0,1,474,0.0,0.0
752715,1,0,1,474,0.0,0.0
2589458,1,0,1,474,0.0,0.0
8898653,1,0,1,474,0.0,0.0
11970435,1,0,1,474,0.0,0.0
525686,1,0,1,467,0.0,0.0
759801,1,0,1,467,0.0,0.0
9871429,1,0,1,467,0.0,0.0
13349417,1,0,1,467,0.0,0.0
13464532,1,0,1,467,0.0,0.0
13559810,1,0,1,467,0.0,0.0
14145449,1,0,1,467,0.0,0.0
15120838,1,0,1,467,0.0,0.0
15933848,1,0,1,467,0.0,0.0
4928735,1,0,1,467,0.0,0.0
6428452,1,0,1,467,0.0,0.0
7953838,1,0,1,467,0.0,0.0
11241633,1,0,1,467,0.0,0.0
14752999,1,0,1,467,0.0,0.0
1323011,1,0,1,467,0.0,0.0
1361710,1,0,1,467,0.0,0.0
3173517,1,0,1,467,0.0,0.0
4687683,1,0,1,467,0.0,0.0
4795593,1,0,1,467,0.0,0.0
6364468,1,0,1,467,0.0,0.0
9754114,1,0,1,467,0.0,0.0
11424611,1,0,1,467,0.0,0.0
11660880,1,0,1,467,0.0,0.0
13002879,1,0,1,467,0.0,0.0
16037181,1,0,1,467,0.0,0.0
685725,1,0,1,467,0.0,0.0
2092673,1,0,1,467,0.0,0.0
7191310,1,0,1,467,0.0,0.0
8687448,1,0,1,467,0.0,0.0
12051324,1,0,1,467,0.0,0.0
3265225,1,0,1,467,0.0,0.0
6397356,1,0,1,467,0.0,0.0
6407974,1,0,1,467,0.0,0.0
7978309,1,0,1,467,0.0,0.0
9651673,1,0,1,467,0.0,0.0
11161885,1,0,1,467,0.0,0.0
12666489,1,0,1,467,0.0,0.0
12842698,1,0,1,467,0.0,0.0
14631886,1,0,1,467,0.0,0.0
3655422,1,0,1,467,0.0,0.0
9032209,1,0,1,467,0.0,0.0
10228818,1,0,1,467,0.0,0.0
10699332,1,0,1,467,0.0,0.0
12321748,1,0,1,467,0.0,0.0
1620449,1,0,1,467,0.0,0.0
4220000,1,0,1,467,0.0,0.0
5137430,1,1,0,467,0.0,0.0
5327754,1,0,1,467,0.0,0.0
5328756,1,0,1,467,0.0,0.0
6457210,1,0,1,467,0.0,0.0
6636413,1,0,1,467,0.0,0.0
7972806,1,0,1,467,0.0,0.0
8789427,1,0,1,467,0.0,0.0
10108554,1,1,0,467,0.0,0.0
11335928,1,0,1,467,0.0,0.0
11848926,1,0,1,467,0.0,0.0
16204059,1,0,1,467,0.0,0.0
529489,1,1,0,469,0.0,0.0
590076,1,0,1,469,0.0,0.0
2182580,1,0,1,469,0.0,0.0
4002527,1,0,1,469,0.0,0.0
7113754,1,0,1,469,0.0,0.0
7216749,1,0,1,469,0.0,0.0
8381812,1,0,1,469,0.0,0.0
8803370,1,0,1,469,0.0,0.0
9857280,1,1,0,469,0.0,0.0
15412297,1,0,1,469,0.0,0.0
4562722,1,1,1,469,0.0,0.0
6246294,1,0,1,469,0.0,0.0
6709465,1,0,1,469,0.0,0.0
6797259,1,0,1,469,0.0,0.0
11660546,1,0,1,469,0.0,0.0
11660847,1,0,1,469,0.0,0.0
450114,1,0,1,469,0.0,0.0
633755,1,0,1,469,0.0,0.0
2308975,1,0,1,469,0.0,0.0
3892898,1,0,1,469,0.0,0.0
3907037,1,0,1,469,0.0,0.0
5746583,1,0,1,469,0.0,0.0
5840550,1,0,1,469,0.0,0.0
6956199,1,0,1,469,0.0,0.0
7083169,1,0,1,469,0.0,0.0
7188931,1,0,1,469,0.0,0.0
8575804,1,0,1,469,0.0,0.0
8789673,1,0,1,469,0.0,0.0
8829200,1,0,1,469,0.0,0.0
10395303,1,0,1,469,0.0,0.0
10578568,1,0,1,469,0.0,0.0
15493523,1,0,1,469,0.0,0.0
15523942,1,0,1,469,0.0,0.0
3076516,1,0,1,469,0.0,0.0
3196818,1,0,1,469,0.0,0.0
3210249,1,0,1,469,0.0,0.0
3306080,1,0,1,469,0.0,0.0
6411592,1,0,1,469,0.0,0.0
7863477,1,0,1,469,0.0,0.0
7943944,1,0,1,469,0.0,0.0
11141484,1,0,1,469,0.0,0.0
13128357,1,0,1,469,0.0,0.0
5410683,1,0,1,469,0.0,0.0
5646435,1,0,1,469,0.0,0.0
5918564,1,0,1,469,0.0,0.0
10857901,1,0,1,469,0.0,0.0
11021256,1,0,1,469,0.0,0.0
14188842,1,0,1,469,0.0,0.0
14245092,1,0,1,469,0.0,0.0
876425,1,0,1,469,0.0,0.0
1119994,1,1,1,469,0.0,0.0
1304906,1,0,1,469,0.0,0.0
1522213,1,0,1,469,0.0,0.0
1568386,1,0,1,469,0.0,0.0
2356673,1,0,1,469,0.0,0.0
2904490,1,0,1,469,0.0,0.0
4704385,1,0,1,469,0.0,0.0
9897149,1,0,1,469,0.0,0.0
11230745,1,0,1,469,0.0,0.0
13650437,1,0,1,469,0.0,0.0
15327217,1,0,1,469,0.0,0.0
15941479,1,0,1,469,0.0,0.0
659232,1,0,1,625,2.0,0.0
5509265,1,0,1,625,2.0,0.0
5595395,1,0,1,625,2.0,0.0
8327448,1,1,0,625,2.0,0.0
8504166,1,1,0,625,2.0,0.0
8800859,1,0,1,625,2.0,0.0
10301264,1,0,1,625,2.0,0.0
10456877,1,1,0,625,2.0,0.0
11813808,1,0,1,625,2.0,0.0
12319911,1,1,0,625,2.0,0.0
14812757,1,1,0,625,2.0,0.0
14992511,1,0,1,625,2.0,0.0
15255494,1,0,1,625,2.0,0.0
49060,1,1,1,625,2.0,0.0
4916995,1,0,1,625,2.0,0.0
7574504,1,1,0,625,2.0,0.0
7577532,1,0,1,625,2.0,0.0
8655198,1,0,1,625,2.0,0.0
12502654,1,0,1,625,2.0,0.0
12538835,1,1,0,625,2.0,0.0
15784859,1,0,1,625,2.0,0.0
15805993,1,0,1,625,2.0,0.0
792461,1,0,1,470,0.0,0.0
3804673,1,0,1,470,0.0,0.0
9101866,1,0,1,470,0.0,0.0
10556387,1,0,1,470,0.0,0.0
12214920,1,0,1,470,0.0,0.0
3045349,1,0,1,470,0.0,0.0
4668288,1,0,1,470,0.0,0.0
8587236,1,0,1,470,0.0,0.0
9427225,1,1,1,470,0.0,0.0
9744460,1,0,1,470,0.0,0.0
13048661,1,0,1,470,0.0,0.0
991825,1,0,1,470,0.0,0.0
2425212,1,0,1,470,0.0,0.0
2511094,1,1,1,470,0.0,0.0
4048133,1,0,1,470,0.0,0.0
10185566,1,1,1,470,0.0,0.0
12316557,1,0,1,470,0.0,0.0
15348166,1,0,1,470,0.0,0.0
1393934,1,0,1,470,0.0,0.0
1493699,1,0,1,470,0.0,0.0
4713175,1,0,1,470,0.0,0.0
4741108,1,0,1,470,0.0,0.0
7860585,1,0,1,470,0.0,0.0
9482124,1,0,1,470,0.0,0.0
11508325,1,0,1,470,0.0,0.0
12860461,1,0,1,470,0.0,0.0
14656702,1,0,1,470,0.0,0.0
1300016,1,0,1,470,0.0,0.0
2699246,1,0,1,470,0.0,0.0
2818705,1,0,1,470,0.0,0.0
13993739,1,0,1,470,0.0,0.0
14030615,1,0,1,470,0.0,0.0
893064,1,0,1,470,0.0,0.0
3376080,1,0,1,470,0.0,0.0
3888786,1,0,1,470,0.0,0.0
4780486,1,0,1,470,0.0,0.0
6252113,1,0,1,470,0.0,0.0
8040174,1,0,1,470,0.0,0.0
8552740,1,0,1,470,0.0,0.0
10699102,1,0,1,470,0.0,0.0
12653060,1,0,1,470,0.0,0.0
12655633,1,0,1,470,0.0,0.0
12810273,1,0,1,470,0.0,0.0
1052093,1,1,0,361,1.0,0.0
1098983,1,0,1,361,1.0,0.0
2797712,1,1,1,361,1.0,0.0
3778752,1,0,1,361,1.0,0.0
4336960,1,1,0,361,1.0,0.0
4442119,1,0,1,361,1.0,0.0
4482364,1,0,1,361,1.0,0.0
5936740,1,1,0,361,1.0,0.0
9180094,1,1,0,361,1.0,0.0
9220752,1,1,1,361,1.0,0.0
12469143,1,0,1,361,1.0,0.0
14045902,1,1,0,361,1.0,0.0
15615862,1,0,1,361,1.0,0.0
15814199,1,0,1,361,1.0,0.0
1200125,1,0,1,363,2.0,0.0
4015444,1,0,1,363,2.0,0.0
6081757,1,0,1,363,2.0,0.0
11001910,1,1,1,363,2.0,0.0
15790671,1,0,1,363,2.0,0.0
15894737,1,0,1,363,2.0,0.0
1762128,1,0,1,473,0.0,0.0
1857435,1,0,1,473,0.0,0.0
1963752,1,0,1,473,0.0,0.0
2113724,1,0,1,473,0.0,0.0
3353719,1,0,1,473,0.0,0.0
4973507,1,0,1,473,0.0,0.0
6495114,1,0,1,473,0.0,0.0
6812855,1,0,1,473,0.0,0.0
8358734,1,0,1,473,0.0,0.0
10165707,1,0,1,473,0.0,0.0
13103298,1,0,1,473,0.0,0.0
2447397,1,0,1,473,0.0,0.0
5807765,1,0,1,473,0.0,0.0
8869629,1,0,1,473,0.0,0.0
9057524,1,0,1,473,0.0,0.0
10594012,1,0,1,473,0.0,0.0
662088,1,0,1,473,0.0,0.0
3924107,1,0,1,473,0.0,0.0
11360686,1,0,1,473,0.0,0.0
11977830,1,0,1,473,0.0,0.0
12029590,1,0,1,473,0.0,0.0
2266937,1,0,1,473,0.0,0.0
3048844,1,0,1,473,0.0,0.0
4611713,1,0,1,473,0.0,0.0
5492784,1,0,1,473,0.0,0.0
8800603,1,0,1,473,0.0,0.0
8983369,1,0,1,473,0.0,0.0
9643813,1,0,1,473,0.0,0.0
10225285,1,1,0,473,0.0,0.0
12904521,1,0,1,473,0.0,0.0
12958005,1,0,1,473,0.0,0.0
14435983,1,0,1,473,0.0,0.0
15440240,1,0,1,473,0.0,0.0
861057,1,1,0,473,0.0,0.0
2460771,1,0,1,473,0.0,0.0
3649392,1,0,1,473,0.0,0.0
10759589,1,0,1,473,0.0,0.0
12005332,1,1,1,473,0.0,0.0
13581506,1,0,1,473,0.0,0.0
14997757,1,0,1,473,0.0,0.0
1836952,1,0,1,475,0.0,0.0
1963786,1,0,1,475,0.0,0.0
4953432,1,0,1,475,0.0,0.0
4972936,1,0,1,475,0.0,0.0
5082360,1,0,1,475,0.0,0.0
5301230,1,0,1,475,0.0,0.0
6739041,1,0,1,475,0.0,0.0
8433910,1,0,1,475,0.0,0.0
10222184,1,0,1,475,0.0,0.0
14883644,1,0,1,475,0.0,0.0
14954858,1,0,1,475,0.0,0.0
842497,1,0,1,475,0.0,0.0
997406,1,0,1,475,0.0,0.0
2214015,1,0,1,475,0.0,0.0
3815021,1,0,1,475,0.0,0.0
3976956,1,0,1,475,0.0,0.0
4265536,1,0,1,475,0.0,0.0
5578413,1,0,1,475,0.0,0.0
10387103,1,0,1,475,0.0,0.0
10922710,1,0,1,475,0.0,0.0
12225703,1,0,1,475,0.0,0.0
13281450,1,0,1,475,0.0,0.0
2577216,1,0,1,475,0.0,0.0
5813702,1,0,1,475,0.0,0.0
5815390,1,0,1,475,0.0,0.0
15411426,1,0,1,475,0.0,0.0
15625663,1,0,1,475,0.0,0.0
1985386,1,1,0,292,0.0,0.0
3412214,1,0,1,292,0.0,0.0
3835397,1,0,1,292,0.0,0.0
5526338,1,0,1,292,0.0,0.0
11990855,1,0,1,292,0.0,0.0
13068006,1,0,1,292,0.0,0.0
2379712,1,0,1,468,0.0,0.0
2644116,1,0,1,468,0.0,0.0
3103641,1,0,1,468,0.0,0.0
5081513,1,0,1,468,0.0,0.0
6828524,1,0,1,468,0.0,0.0
8713613,1,0,1,468,0.0,0.0
11973786,1,0,1,468,0.0,0.0
12444558,1,0,1,468,0.0,0.0
14704496,1,0,1,468,0.0,0.0
14813912,1,1,0,468,0.0,0.0
14881274,1,0,1,468,0.0,0.0
1441464,1,0,1,468,0.0,0.0
3140798,1,0,1,468,0.0,0.0
6564682,1,0,1,468,0.0,0.0
9431279,1,0,1,468,0.0,0.0
11830082,1,0,1,468,0.0,0.0
5604668,1,0,1,468,0.0,0.0
5764103,1,0,1,468,0.0,0.0
7209445,1,0,1,468,0.0,0.0
10306550,1,0,1,468,0.0,0.0
10358660,1,1,0,468,0.0,0.0
10611238,1,0,1,468,0.0,0.0
1531662,1,0,1,468,0.0,0.0
1607311,1,0,1,468,0.0,0.0
3183578,1,0,1,468,0.0,0.0
4818726,1,0,1,468,0.0,0.0
7882789,1,0,1,468,0.0,0.0
9684613,1,0,1,468,0.0,0.0
13008933,1,0,1,468,0.0,0.0
14517680,1,0,1,468,0.0,0.0
14589826,1,0,1,468,0.0,0.0
4521806,1,0,1,468,0.0,0.0
6102270,1,0,1,468,0.0,0.0
8642848,1,0,1,468,0.0,0.0
10729450,1,0,1,468,0.0,0.0
15691811,1,0,1,468,0.0,0.0
587354,1,0,1,468,0.0,0.0
734198,1,0,1,468,0.0,0.0
3886920,1,0,1,468,0.0,0.0
5544047,1,0,1,468,0.0,0.0
6166496,1,0,1,468,0.0,0.0
7112825,1,0,1,468,0.0,0.0
11070167,1,0,1,468,0.0,0.0
11072711,1,0,1,468,0.0,0.0
12697058,1,0,1,468,0.0,0.0
12873355,1,0,1,468,0.0,0.0
14359111,1,0,1,468,0.0,0.0
2381555,1,0,1,471,0.0,0.0
5620027,1,0,1,471,0.0,0.0
5783859,1,0,1,471,0.0,0.0
7105231,1,0,1,471,0.0,0.0
8009812,1,0,1,471,0.0,0.0
10533587,1,0,1,471,0.0,0.0
16162531,1,0,1,471,0.0,0.0
77110,1,0,1,471,0.0,0.0
3004520,1,0,1,471,0.0,0.0
3272308,1,1,1,471,0.0,0.0
6245434,1,1,1,471,0.0,0.0
11514500,1,0,1,471,0.0,0.0
15918877,1,0,1,471,0.0,0.0
16038052,1,0,1,471,0.0,0.0
555819,1,0,1,471,0.0,0.0
5667497,1,0,1,471,0.0,0.0
10591261,1,0,1,471,0.0,0.0
11751904,1,0,1,471,0.0,0.0
15552323,1,0,1,471,0.0,0.0
1469634,1,0,1,471,0.0,0.0
1780758,1,0,1,471,0.0,0.0
2939405,1,0,1,471,0.0,0.0
2996520,1,0,1,471,0.0,0.0
3198393,1,0,1,471,0.0,0.0
4820894,1,0,1,471,0.0,0.0
14347790,1,0,1,471,0.0,0.0
16009301,1,0,1,471,0.0,0.0
16124923,1,0,1,471,0.0,0.0
1792673,1,0,1,471,0.0,0.0
5581084,1,0,1,471,0.0,0.0
7128668,1,0,1,471,0.0,0.0
9824732,1,0,1,471,0.0,0.0
13120739,1,0,1,471,0.0,0.0
4384454,1,0,1,471,0.0,0.0
4766998,1,0,1,471,0.0,0.0
6984671,1,0,1,471,0.0,0.0
7129727,1,0,1,471,0.0,0.0
9591275,1,0,1,471,0.0,0.0
12084516,1,0,1,471,0.0,0.0
12653097,1,0,1,471,0.0,0.0
12970635,1,0,1,471,0.0,0.0
13617750,1,0,1,471,0.0,0.0
15252399,1,0,1,471,0.0,0.0
16080455,1,0,1,471,0.0,0.0
3077053,1,0,1,458,2.0,0.0
3092151,1,0,1,458,2.0,0.0
3220333,1,1,0,458,2.0,0.0
4742419,1,1,0,458,2.0,0.0
6288142,1,0,1,458,2.0,0.0
8471802,1,0,1,458,2.0,0.0
11164664,1,0,1,458,2.0,0.0
11341180,1,1,0,458,2.0,0.0
4014212,1,0,1,355,0.0,0.0
4322197,1,0,1,355,0.0,0.0
6037856,1,1,1,355,0.0,0.0
10965641,1,0,1,355,0.0,0.0
12446843,1,0,1,355,0.0,0.0
15366147,1,0,1,355,0.0,0.0
4995722,1,0,1,595,0.0,0.0
5839144,1,0,1,595,0.0,0.0
8606580,1,0,1,595,0.0,0.0
10174127,1,0,1,595,0.0,0.0
10462552,1,0,1,595,0.0,0.0
1290434,1,1,1,595,0.0,0.0
4436104,1,0,1,595,0.0,0.0
10510614,1,0,1,595,0.0,0.0
12642552,1,0,1,595,0.0,0.0
15725950,1,0,1,595,0.0,0.0
15765910,1,0,1,595,0.0,0.0
42636,1,1,0,89,0.0,1.0
2809585,1,0,1,89,0.0,1.0
6109054,1,1,0,89,0.0,1.0
6782514,1,1,0,89,0.0,1.0
10023729,1,1,0,89,0.0,1.0
11015973,1,0,1,89,0.0,1.0
15799814,1,0,1,89,0.0,1.0
2617665,1,0,1,89,0.0,1.0
8292773,1,0,1,89,0.0,1.0
10671995,1,0,1,89,0.0,1.0
12289886,1,0,1,89,0.0,1.0
15585403,1,0,1,89,0.0,1.0
306695,2,1,0,138,2.0,1.0
1072407,2,1,0,138,2.0,1.0
1078387,1,0,1,138,2.0,1.0
1153895,1,1,0,138,2.0,1.0
1235221,1,1,0,138,2.0,1.0
2622730,1,1,0,138,2.0,1.0
2898008,2,1,0,138,2.0,1.0
4316234,1,1,0,138,2.0,1.0
4419200,1,1,0,138,2.0,1.0
5915710,1,1,0,138,2.0,1.0
7505526,1,1,0,138,2.0,1.0
7599465,2,1,0,138,2.0,1.0
7660692,1,1,1,138,2.0,1.0
7723114,1,1,0,138,2.0,1.0
9184797,2,0,1,138,2.0,1.0
9199573,1,1,0,138,2.0,1.0
10947025,1,0,1,138,2.0,1.0
10983531,1,1,0,138,2.0,1.0
11022327,1,1,0,138,2.0,1.0
12443899,1,1,0,138,2.0,1.0
12463023,1,1,0,138,2.0,1.0
13521813,1,1,0,138,2.0,1.0
14104971,2,1,0,138,2.0,1.0
14127384,1,1,0,138,2.0,1.0
15648165,1,1,0,138,2.0,1.0
15869343,1,1,1,138,2.0,1.0
4914981,1,1,1,138,2.0,1.0
5647670,1,0,1,138,2.0,1.0
6137438,1,0,1,138,2.0,1.0
13987516,1,0,1,138,2.0,1.0
14062169,1,0,1,138,2.0,1.0
14164589,1,0,1,138,2.0,1.0
14209160,1,0,1,138,2.0,1.0
15597747,1,0,1,138,2.0,1.0
719314,1,1,1,166,0.0,1.0
3748343,1,0,1,166,0.0,1.0
5498957,1,0,1,166,0.0,1.0
7210684,1,0,1,166,0.0,1.0
777913,1,0,1,96,2.0,1.0
1328410,1,0,1,96,2.0,1.0
2825779,1,1,0,96,2.0,1.0
4388169,1,1,0,96,2.0,1.0
6132596,1,0,1,96,2.0,1.0
7263009,1,1,0,96,2.0,1.0
7756589,1,0,1,96,2.0,1.0
9229074,1,1,0,96,2.0,1.0
12358587,1,1,0,96,2.0,1.0
12391403,1,1,0,96,2.0,1.0
13750938,1,0,1,96,2.0,1.0
455559,2,1,1,96,2.0,1.0
552138,3,0,1,96,2.0,1.0
798409,1,0,1,96,2.0,1.0
803104,1,0,1,96,2.0,1.0
823285,1,0,1,96,2.0,1.0
827791,1,0,1,96,2.0,1.0
858975,1,1,0,96,2.0,1.0
1024812,2,1,0,96,2.0,1.0
2184786,2,0,1,96,2.0,1.0
2588137,1,0,1,96,2.0,1.0
3883357,3,1,1,96,2.0,1.0
4079595,2,0,1,96,2.0,1.0
4196387,2,0,1,96,2.0,1.0
4231577,3,0,1,96,2.0,1.0
4233147,2,0,1,96,2.0,1.0
4271922,1,0,1,96,2.0,1.0
5320068,1,1,0,96,2.0,1.0
5415504,3,0,1,96,2.0,1.0
5502376,1,1,1,96,2.0,1.0
5683706,1,1,1,96,2.0,1.0
5698425,3,0,1,96,2.0,1.0
5767038,4,0,1,96,2.0,1.0
5798337,2,1,0,96,2.0,1.0
7179466,1,1,1,96,2.0,1.0
7237861,1,0,1,96,2.0,1.0
7243518,2,0,1,96,2.0,1.0
7447644,3,0,1,96,2.0,1.0
7448482,3,0,1,96,2.0,1.0
7512128,1,1,1,96,2.0,1.0
7513275,1,1,0,96,2.0,1.0
8707714,4,0,1,96,2.0,1.0
8763127,3,1,1,96,2.0,1.0
8973144,2,0,1,96,2.0,1.0
10383853,2,1,0,96,2.0,1.0
10470788,3,0,1,96,2.0,1.0
10539131,2,0,1,96,2.0,1.0
10584745,2,1,1,96,2.0,1.0
10590868,3,0,1,96,2.0,1.0
10717235,2,0,1,96,2.0,1.0
12172329,3,0,1,96,2.0,1.0
12173884,1,0,1,96,2.0,1.0
12220718,1,0,1,96,2.0,1.0
12235610,3,0,1,96,2.0,1.0
12253384,3,0,1,96,2.0,1.0
12312624,2,0,1,96,2.0,1.0
13732806,2,0,1,96,2.0,1.0
13782124,4,0,1,96,2.0,1.0
13803615,2,1,0,96,2.0,1.0
13884859,3,0,1,96,2.0,1.0
15048671,3,0,1,96,2.0,1.0
15102861,1,1,0,96,2.0,1.0
15339161,2,1,0,96,2.0,1.0
853430,1,0,1,167,0.0,1.0
15297993,1,0,1,167,0.0,1.0
15574433,1,0,1,167,0.0,1.0
1040618,1,1,0,85,0.0,1.0
1105760,1,0,1,85,0.0,1.0
8646665,1,1,0,85,0.0,1.0
9334615,1,0,1,85,0.0,1.0
10874005,1,0,1,85,0.0,1.0
11888408,1,1,0,85,0.0,1.0
12614756,1,1,0,85,0.0,1.0
14077260,1,0,1,85,0.0,1.0
15135594,1,0,1,85,0.0,1.0
745008,1,1,0,85,0.0,1.0
808471,2,0,1,85,0.0,1.0
1027951,1,0,1,85,0.0,1.0
2045887,1,1,0,85,0.0,1.0
2079640,1,1,0,85,0.0,1.0
2187110,1,0,1,85,0.0,1.0
2568578,1,0,1,85,0.0,1.0
7096213,1,0,1,85,0.0,1.0
7454445,1,0,1,85,0.0,1.0
