,ucid,difficulty,subject,learning_stage,level1_id,level2_id,level3_id,level4_id,content_name
304,/m+oiUSO1lBCPvQ6LkUyCbWdd7ML4X1IxxuUa8QcDMo=,0.0,math,0.0,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,1EzKLzTq9Ax8/wlR9cJNrtthvk9lBi/SFdx/4L1PIaE=,nLqsiSA2CPPgbpIk8GE3OSF94E4F7ogLig3ETQnOw4g=,iDKQFKbj7PZN163izWScgz6mY2/ZqrlekwS3q6ALMxk=,"[Основное] Изменения соответствующих углов, соответствующих сторон и площадей"
305,nPsED61TTD7PvRSGYJUPEHBUKdezjtZUIvu4i8tBFdY=,0.0,math,0.0,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,1EzKLzTq9Ax8/wlR9cJNrtthvk9lBi/SFdx/4L1PIaE=,nLqsiSA2CPPgbpIk8GE3OSF94E4F7ogLig3ETQnOw4g=,gyH1nnfgktk3LW9qkxGq5l9EMN0jPoPPIkqTi/PFbqQ=,【Базовый】Пи
306,O7yKpGNIFze/B/+ivo0JTHDVQ3EpuTLWwbjz2ouVChw=,0.0,math,0.0,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,1EzKLzTq9Ax8/wlR9cJNrtthvk9lBi/SFdx/4L1PIaE=,nLqsiSA2CPPgbpIk8GE3OSF94E4F7ogLig3ETQnOw4g=,o5+dGo8/bBGjEcAjM/PyN9+hJQMi/CZ+fPkCEkPkLpw=,【Основное】Область круга
307,HkphON7FGZhxH00QM+nroOHvAGI5ntJX09tiU1Vu80A=,1.0,math,0.0,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,1EzKLzTq9Ax8/wlR9cJNrtthvk9lBi/SFdx/4L1PIaE=,nLqsiSA2CPPgbpIk8GE3OSF94E4F7ogLig3ETQnOw4g=,1raG7oMBN1ah4LEz4i23XjwK1te3O+gDFoBL+jEG2QU=,[Дополнительно] Комплексные упражнения треугольника
308,9x6ylQHM8NlCIaCOiZUyL0Y/WcL5HVFdi3T/TCdr9W8=,1.0,math,0.0,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,1EzKLzTq9Ax8/wlR9cJNrtthvk9lBi/SFdx/4L1PIaE=,nLqsiSA2CPPgbpIk8GE3OSF94E4F7ogLig3ETQnOw4g=,WQ2ETzKX9gl+uyoveOlFs67Xa1kI7C39JfICo/Z+AJI=,[Дополнительно] Четырехсторонние комплексные упражнения
309,w8mrAb/M/c9pr/FAngd/vU90ZIlBOtjnjrpToRgWGGA=,1.0,math,0.0,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,1EzKLzTq9Ax8/wlR9cJNrtthvk9lBi/SFdx/4L1PIaE=,nLqsiSA2CPPgbpIk8GE3OSF94E4F7ogLig3ETQnOw4g=,TXVIdAMWIt+IT9pJkpdHRyJZDt4rwTLBXzBUWrNDDHE=,[Дополнительно] Комплексные упражнения с треугольниками и многоугольниками
310,XQuz0Vc87NUlA8og1jI8f37Vznop6r8vbYxTAhHk0c8=,1.0,math,0.0,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,1EzKLzTq9Ax8/wlR9cJNrtthvk9lBi/SFdx/4L1PIaE=,nLqsiSA2CPPgbpIk8GE3OSF94E4F7ogLig3ETQnOw4g=,TXVIdAMWIt+IT9pJkpdHRyJZDt4rwTLBXzBUWrNDDHE=,[Дополнительно] Применение суммы внутренних углов многоугольников
311,EmMf7fKLNR/bxD1PlEAJpZ6oI8o05NkGbs2nb4hnj20=,1.0,math,0.0,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,1EzKLzTq9Ax8/wlR9cJNrtthvk9lBi/SFdx/4L1PIaE=,nLqsiSA2CPPgbpIk8GE3OSF94E4F7ogLig3ETQnOw4g=,fDINdca13H5Ina/K//TFlhDKWgYhScAbl/gJQ9WzwaE=,[Дополнительно] Комплексные упражнения на площадь треугольников и четырехугольников
312,68qPK7TNOqHxa+vLFjF5SaA8s85h1cGPnEcSqmp/G4I=,1.0,math,0.0,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,1EzKLzTq9Ax8/wlR9cJNrtthvk9lBi/SFdx/4L1PIaE=,nLqsiSA2CPPgbpIk8GE3OSF94E4F7ogLig3ETQnOw4g=,fDINdca13H5Ina/K//TFlhDKWgYhScAbl/gJQ9WzwaE=,【Дополнительно】Применение области треугольника 2
313,HxDSyyUmHERWpro0B8nEQFWH/E461CuZXM5F7LpOHO4=,1.0,math,0.0,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,1EzKLzTq9Ax8/wlR9cJNrtthvk9lBi/SFdx/4L1PIaE=,nLqsiSA2CPPgbpIk8GE3OSF94E4F7ogLig3ETQnOw4g=,fDINdca13H5Ina/K//TFlhDKWgYhScAbl/gJQ9WzwaE=,【Дополнительно】Применение формулы площади
314,v0QQMEqKJpDj2celSchjacrZA92MTrfjIWGDYbugu6k=,1.0,math,0.0,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,1EzKLzTq9Ax8/wlR9cJNrtthvk9lBi/SFdx/4L1PIaE=,nLqsiSA2CPPgbpIk8GE3OSF94E4F7ogLig3ETQnOw4g=,fDINdca13H5Ina/K//TFlhDKWgYhScAbl/gJQ9WzwaE=,[Дополнительно] Область сложной графики
315,aiQx7FTmtkEzQOA5cGnbKrlqzKkK4IAgGnwNsgrBuC4=,1.0,math,0.0,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,1EzKLzTq9Ax8/wlR9cJNrtthvk9lBi/SFdx/4L1PIaE=,nLqsiSA2CPPgbpIk8GE3OSF94E4F7ogLig3ETQnOw4g=,NkZ3zau/E/8iYEfteZTvNfryzoi9enYu72Miq1bXrcA=,[Дополнительно] Линейно-симметричная графика
316,eJs/Pql/Xui+9mjL0q4CwHI/r+w6Bn3tTCt0i6r4xrg=,3.0,math,0.0,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,1EzKLzTq9Ax8/wlR9cJNrtthvk9lBi/SFdx/4L1PIaE=,nLqsiSA2CPPgbpIk8GE3OSF94E4F7ogLig3ETQnOw4g=,gyH1nnfgktk3LW9qkxGq5l9EMN0jPoPPIkqTi/PFbqQ=,длина дуги сектора
317,ROy2LJr08ctjmiuRc4SXFKrmk91KPBxZU6hZPJ7JIu8=,2.0,math,0.0,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,1EzKLzTq9Ax8/wlR9cJNrtthvk9lBi/SFdx/4L1PIaE=,nLqsiSA2CPPgbpIk8GE3OSF94E4F7ogLig3ETQnOw4g=,+MONrR8IiNYhNzdDR2p4FM4hhkjdiZjzGGl9jOrCvYo=,【Общие】Применение периметра
318,81slPW4ugMYwnmjLjYrVz7eWERceMuwjaiOLE/U4Cg4=,2.0,math,0.0,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,1EzKLzTq9Ax8/wlR9cJNrtthvk9lBi/SFdx/4L1PIaE=,nLqsiSA2CPPgbpIk8GE3OSF94E4F7ogLig3ETQnOw4g=,1raG7oMBN1ah4LEz4i23XjwK1te3O+gDFoBL+jEG2QU=,【Общие】 Комплексные упражнения треугольника
319,3Bb76ZUap0HQIBirEbaOpc3O9okCVcv5TcNx+GfSCzk=,2.0,math,0.0,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,1EzKLzTq9Ax8/wlR9cJNrtthvk9lBi/SFdx/4L1PIaE=,nLqsiSA2CPPgbpIk8GE3OSF94E4F7ogLig3ETQnOw4g=,WQ2ETzKX9gl+uyoveOlFs67Xa1kI7C39JfICo/Z+AJI=,[Общие] Четырехсторонние комплексные упражнения
320,uNJhNi/pUS9w/pd7eVnHXB9PvBDWWQQdf22l/K+jxW4=,2.0,math,0.0,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,1EzKLzTq9Ax8/wlR9cJNrtthvk9lBi/SFdx/4L1PIaE=,nLqsiSA2CPPgbpIk8GE3OSF94E4F7ogLig3ETQnOw4g=,TXVIdAMWIt+IT9pJkpdHRyJZDt4rwTLBXzBUWrNDDHE=,【Общие】Треугольники и многоугольники Комплексные упражнения
321,mGoRYD5V/cXy8XsqCcXYWPBKSKknFWuZrWhbNZhQmqw=,2.0,math,0.0,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,1EzKLzTq9Ax8/wlR9cJNrtthvk9lBi/SFdx/4L1PIaE=,nLqsiSA2CPPgbpIk8GE3OSF94E4F7ogLig3ETQnOw4g=,TXVIdAMWIt+IT9pJkpdHRyJZDt4rwTLBXzBUWrNDDHE=,[Общие] Сумма внутренних углов треугольника равна 2
322,RyHgPcXfEn/CVHtbJsSpZTh3Ri3giA5M6sf1VGayr7c=,2.0,math,0.0,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,1EzKLzTq9Ax8/wlR9cJNrtthvk9lBi/SFdx/4L1PIaE=,nLqsiSA2CPPgbpIk8GE3OSF94E4F7ogLig3ETQnOw4g=,fDINdca13H5Ina/K//TFlhDKWgYhScAbl/gJQ9WzwaE=,【Общие】Применение площади треугольника 1
323,2/JTGg3RUH3Q7RJgicVubieOoxNnseT0PQorlMexeog=,2.0,math,0.0,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,1EzKLzTq9Ax8/wlR9cJNrtthvk9lBi/SFdx/4L1PIaE=,nLqsiSA2CPPgbpIk8GE3OSF94E4F7ogLig3ETQnOw4g=,NkZ3zau/E/8iYEfteZTvNfryzoi9enYu72Miq1bXrcA=,【Общие】Линейная симметрия
324,K5JzO6isAN9xTFepnDicBmb9YTIOvXDUHwa60hwxCjM=,2.0,math,0.0,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,1EzKLzTq9Ax8/wlR9cJNrtthvk9lBi/SFdx/4L1PIaE=,nLqsiSA2CPPgbpIk8GE3OSF94E4F7ogLig3ETQnOw4g=,gyH1nnfgktk3LW9qkxGq5l9EMN0jPoPPIkqTi/PFbqQ=,【Общие】Применение окружности
325,CHLr4TQcYRa8ps6Vpimyi7fiuL+EtoUaN1YAWoCE+Tw=,0.0,math,0.0,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,1EzKLzTq9Ax8/wlR9cJNrtthvk9lBi/SFdx/4L1PIaE=,xJYDWrjKoWhvx5w88UZja7WZgWHm2o9jmUQR8V911qc=,r0zjwHwykJlSvmvLu61m4ktF6LM+HiqXH2TNyhiA/eA=,[Основные] Формулы объема параллелепипеда и куба
326,YORLcxgiHpb03U15diML90XnAXNqfG/QtxNo1PrCGVk=,0.0,math,0.0,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,1EzKLzTq9Ax8/wlR9cJNrtthvk9lBi/SFdx/4L1PIaE=,xJYDWrjKoWhvx5w88UZja7WZgWHm2o9jmUQR8V911qc=,r0zjwHwykJlSvmvLu61m4ktF6LM+HiqXH2TNyhiA/eA=,[Базовый] Том 1 составного тела
327,awqH6F/TgV0QhF46PtnHP7eSsTSHSXMKIO4KqJaMn04=,0.0,math,0.0,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,1EzKLzTq9Ax8/wlR9cJNrtthvk9lBi/SFdx/4L1PIaE=,xJYDWrjKoWhvx5w88UZja7WZgWHm2o9jmUQR8V911qc=,r0zjwHwykJlSvmvLu61m4ktF6LM+HiqXH2TNyhiA/eA=,[Базовый] Объем 2 составного тела
328,KDmidXT8+B/WOtPvVSWF6TKTO7xeI+S5CqqmaRdkHcM=,0.0,math,0.0,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,1EzKLzTq9Ax8/wlR9cJNrtthvk9lBi/SFdx/4L1PIaE=,xJYDWrjKoWhvx5w88UZja7WZgWHm2o9jmUQR8V911qc=,FkTwCYEFp4rBQYdydMrOq4NBZMWkqL1vFd5RdpEMy6Y=,[Базовый] Расширение параллелепипеда и куба 1
329,FXZHogJiLvLU25++7dJCE1y9LEuSi4gulb0iPp36vdQ=,0.0,math,0.0,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,1EzKLzTq9Ax8/wlR9cJNrtthvk9lBi/SFdx/4L1PIaE=,xJYDWrjKoWhvx5w88UZja7WZgWHm2o9jmUQR8V911qc=,FkTwCYEFp4rBQYdydMrOq4NBZMWkqL1vFd5RdpEMy6Y=,[Основной] Площадь поверхности прямоугольных параллелепипедов и кубов
330,n+b0VzjA7b3kgqw8iXzwX0yTpYwNRczONSV0z2jNGtg=,0.0,math,0.0,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,1EzKLzTq9Ax8/wlR9cJNrtthvk9lBi/SFdx/4L1PIaE=,xJYDWrjKoWhvx5w88UZja7WZgWHm2o9jmUQR8V911qc=,x2xocZ2ffvV9TBpbWEd0C99XcsMY/d7WuhqSocGXF/M=,"[Основные] Цилиндры, конусы и сферы"
331,QZ6LopqYP/r9aU9mfJaX3+scQfAlYe19eeaj7TW+zww=,0.0,math,0.0,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,1EzKLzTq9Ax8/wlR9cJNrtthvk9lBi/SFdx/4L1PIaE=,xJYDWrjKoWhvx5w88UZja7WZgWHm2o9jmUQR8V911qc=,x2xocZ2ffvV9TBpbWEd0C99XcsMY/d7WuhqSocGXF/M=,[Основные] Классификация трехмерных фигур
332,8k9UdKViQ2bczWr7yGZpegN088XEN6uGJi0UI+kr5vU=,0.0,math,0.0,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,1EzKLzTq9Ax8/wlR9cJNrtthvk9lBi/SFdx/4L1PIaE=,xJYDWrjKoWhvx5w88UZja7WZgWHm2o9jmUQR8V911qc=,x2xocZ2ffvV9TBpbWEd0C99XcsMY/d7WuhqSocGXF/M=,[Основные] Элементы столбца
333,2f91Isfs+HaZMyoefue8KM5T9TUHnyfMUs7lDEcsgWo=,0.0,math,0.0,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,1EzKLzTq9Ax8/wlR9cJNrtthvk9lBi/SFdx/4L1PIaE=,xJYDWrjKoWhvx5w88UZja7WZgWHm2o9jmUQR8V911qc=,x2xocZ2ffvV9TBpbWEd0C99XcsMY/d7WuhqSocGXF/M=,[Основные] Компоненты конуса
334,R8DtELOi6cThZOCqTX6c+wNDtTcGGuaAufw4vCdQPsw=,0.0,math,0.0,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,1EzKLzTq9Ax8/wlR9cJNrtthvk9lBi/SFdx/4L1PIaE=,xJYDWrjKoWhvx5w88UZja7WZgWHm2o9jmUQR8V911qc=,sv+up6jNYKcqSY7JQ1o3WrYhI+fNX7RHu1X+I1Q4Qlo=,【Базовый】 Комплексные упражнения о взаимосвязи между формами и площадью поверхности цилиндров
335,SBKtN+xP0yIQrTRObRW2C5D7oO34pRf8QAnjfMjnqcY=,0.0,math,0.0,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,1EzKLzTq9Ax8/wlR9cJNrtthvk9lBi/SFdx/4L1PIaE=,xJYDWrjKoWhvx5w88UZja7WZgWHm2o9jmUQR8V911qc=,E9bF7vZBjAnEzd3Zp1M5u3Wc4CW6fcZRD1Qrzn+kiao=,[Базовый] Комплексные упражнения на объем цилиндра
336,ZTrivKluBU7pmaSFNu6x4a8QnBgW4kdz9KN9RcGKzn4=,0.0,math,0.0,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,1EzKLzTq9Ax8/wlR9cJNrtthvk9lBi/SFdx/4L1PIaE=,xJYDWrjKoWhvx5w88UZja7WZgWHm2o9jmUQR8V911qc=,sv+up6jNYKcqSY7JQ1o3WrYhI+fNX7RHu1X+I1Q4Qlo=,【Основные】Параллельные и перпендикулярные отношения между поверхностью и поверхностью
337,hLFiBikqhFsQw0px/iUFWmJ/TvnIlZpv95bRtR7baZM=,0.0,math,0.0,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,1EzKLzTq9Ax8/wlR9cJNrtthvk9lBi/SFdx/4L1PIaE=,xJYDWrjKoWhvx5w88UZja7WZgWHm2o9jmUQR8V911qc=,sv+up6jNYKcqSY7JQ1o3WrYhI+fNX7RHu1X+I1Q4Qlo=,【Основные】Вертикальное соотношение между поверхностью и линией
338,v0sbjtQ2OP0XxliWlaM9TYTIuItpb/xj6QRsVVITb9o=,0.0,math,0.0,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,1EzKLzTq9Ax8/wlR9cJNrtthvk9lBi/SFdx/4L1PIaE=,xJYDWrjKoWhvx5w88UZja7WZgWHm2o9jmUQR8V911qc=,sv+up6jNYKcqSY7JQ1o3WrYhI+fNX7RHu1X+I1Q4Qlo=,"[Основные] Связь между угловым цилиндром и поверхностью, линией и поверхностью"
339,YkHODfSVaCIiF+woaqNHli0DqOr4KOxt4DKcsOdLMr8=,0.0,math,0.0,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,1EzKLzTq9Ax8/wlR9cJNrtthvk9lBi/SFdx/4L1PIaE=,xJYDWrjKoWhvx5w88UZja7WZgWHm2o9jmUQR8V911qc=,sv+up6jNYKcqSY7JQ1o3WrYhI+fNX7RHu1X+I1Q4Qlo=,【Базовый】Площадь поверхности угла и цилиндра
340,AUKcVABab0p2gaDWuFp3/SBBMLdbzqtduBnXhYaNX4A=,0.0,math,0.0,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,1EzKLzTq9Ax8/wlR9cJNrtthvk9lBi/SFdx/4L1PIaE=,xJYDWrjKoWhvx5w88UZja7WZgWHm2o9jmUQR8V911qc=,E9bF7vZBjAnEzd3Zp1M5u3Wc4CW6fcZRD1Qrzn+kiao=,"[Основной] Объем цилиндра, основание которого представляет собой параллелограмм или треугольник"
341,YnI7n8GUBMZqWulnBVfUXzZLgJVDs7v0mGRfjKqao2k=,0.0,math,0.0,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,1EzKLzTq9Ax8/wlR9cJNrtthvk9lBi/SFdx/4L1PIaE=,xJYDWrjKoWhvx5w88UZja7WZgWHm2o9jmUQR8V911qc=,E9bF7vZBjAnEzd3Zp1M5u3Wc4CW6fcZRD1Qrzn+kiao=,"[Основной] Объем цилиндра, дном которого является трапеция и цилиндр"
342,dp78n2nBF0mjm5oRY8h60W1V3QuUhYHp7Q+b48XB8e0=,1.0,math,0.0,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,1EzKLzTq9Ax8/wlR9cJNrtthvk9lBi/SFdx/4L1PIaE=,xJYDWrjKoWhvx5w88UZja7WZgWHm2o9jmUQR8V911qc=,r0zjwHwykJlSvmvLu61m4ktF6LM+HiqXH2TNyhiA/eA=,【Дополнительно】Задачи объёма параллелепипеда и куба
343,FzlL3BMs4RcndF+5SIruQoA/ds42iWUt+cuErOyosIg=,1.0,math,0.0,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,1EzKLzTq9Ax8/wlR9cJNrtthvk9lBi/SFdx/4L1PIaE=,xJYDWrjKoWhvx5w88UZja7WZgWHm2o9jmUQR8V911qc=,x2xocZ2ffvV9TBpbWEd0C99XcsMY/d7WuhqSocGXF/M=,"[Дополнительно] Цилиндр, конус и шар"
344,54iaIjJ463HXFF9nhiwi/1eQIB9mSIwg4hA695/iDZk=,2.0,math,0.0,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,1EzKLzTq9Ax8/wlR9cJNrtthvk9lBi/SFdx/4L1PIaE=,xJYDWrjKoWhvx5w88UZja7WZgWHm2o9jmUQR8V911qc=,r0zjwHwykJlSvmvLu61m4ktF6LM+HiqXH2TNyhiA/eA=,[Общие] кубические метры и кубические сантиметры
345,UukST5Jm3oHVK7g3ktel5joKNlCYBQJIX/A+GOGyjG4=,2.0,math,0.0,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,1EzKLzTq9Ax8/wlR9cJNrtthvk9lBi/SFdx/4L1PIaE=,xJYDWrjKoWhvx5w88UZja7WZgWHm2o9jmUQR8V911qc=,FkTwCYEFp4rBQYdydMrOq4NBZMWkqL1vFd5RdpEMy6Y=,[Общие] Расширение параллелепипеда и куба 2
346,wWw2CLiK4yqlM5/ZJQgVspMEHVnWTfbbuGHAZs+py9c=,2.0,math,0.0,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,1EzKLzTq9Ax8/wlR9cJNrtthvk9lBi/SFdx/4L1PIaE=,xJYDWrjKoWhvx5w88UZja7WZgWHm2o9jmUQR8V911qc=,FkTwCYEFp4rBQYdydMrOq4NBZMWkqL1vFd5RdpEMy6Y=,[Общие] Множественные отношения между площадями поверхностей двух кубов
347,Ng8Iw8PYfUoT3Pv0dKtEs6DvpuenM9W6STSDlwcc2f0=,2.0,math,0.0,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,1EzKLzTq9Ax8/wlR9cJNrtthvk9lBi/SFdx/4L1PIaE=,xJYDWrjKoWhvx5w88UZja7WZgWHm2o9jmUQR8V911qc=,x2xocZ2ffvV9TBpbWEd0C99XcsMY/d7WuhqSocGXF/M=,"【Общие】Цилиндры, конусы и сферы"
348,TWogEjXZZBCw1gGUayarBvTA2viDN2Ly0/KsRLsP0rg=,2.0,math,0.0,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,1EzKLzTq9Ax8/wlR9cJNrtthvk9lBi/SFdx/4L1PIaE=,xJYDWrjKoWhvx5w88UZja7WZgWHm2o9jmUQR8V911qc=,E9bF7vZBjAnEzd3Zp1M5u3Wc4CW6fcZRD1Qrzn+kiao=,【Общие】Объем комплекса 1
349,ivMwj8BftiUhzy+S92MtpdbXyuTfab9H8lSFFi2azt4=,2.0,math,0.0,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,1EzKLzTq9Ax8/wlR9cJNrtthvk9lBi/SFdx/4L1PIaE=,xJYDWrjKoWhvx5w88UZja7WZgWHm2o9jmUQR8V911qc=,E9bF7vZBjAnEzd3Zp1M5u3Wc4CW6fcZRD1Qrzn+kiao=,【Общие】Объем сложного тела 2
350,5hdoig9S5bMSEU8dY8iuOOHDxIhRszCyjA2j1+HvnCs=,0.0,math,0.0,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,7f73q332BKPBXaixasa4EkUb+pF6VAsLxNIg4506JJs=,Dnl0P09LJllOG2eS2nB9pQax0ZixH7aCXPTKjB6O/dg=,XOADLo4iAn6TxUR9y4fTGasNxU20Ws5qZYlqvfhYrYo=,[Основные] Комплексные упражнения на умножение и деление
351,/fQsOaxbPuYyM7ZO/JBLBRA6HJyOHY8zUN9oLVT5vYM=,0.0,math,0.0,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,7f73q332BKPBXaixasa4EkUb+pF6VAsLxNIg4506JJs=,Dnl0P09LJllOG2eS2nB9pQax0ZixH7aCXPTKjB6O/dg=,XOADLo4iAn6TxUR9y4fTGasNxU20Ws5qZYlqvfhYrYo=,【Основные】Связь между умножением и делением 1
352,4O/bW47dO93OOFh+q3pUoZX5kXQfbqI8onvu0RriUbE=,0.0,math,0.0,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,7f73q332BKPBXaixasa4EkUb+pF6VAsLxNIg4506JJs=,Dnl0P09LJllOG2eS2nB9pQax0ZixH7aCXPTKjB6O/dg=,XOADLo4iAn6TxUR9y4fTGasNxU20Ws5qZYlqvfhYrYo=,【Основные】Связь между умножением и делением 2
353,J8b8Ok1gEPROB5T/Vtq9jdAFAnS8sLo1ZMsdTpWLr0g=,0.0,math,0.0,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,7f73q332BKPBXaixasa4EkUb+pF6VAsLxNIg4506JJs=,Dnl0P09LJllOG2eS2nB9pQax0ZixH7aCXPTKjB6O/dg=,XOADLo4iAn6TxUR9y4fTGasNxU20Ws5qZYlqvfhYrYo=,[Базовый] Неизвестно множимое или множитель
354,DBCNxZ0sgsp2UnxD2QjnB5hpbDbKo2poEf5HLMnXhck=,0.0,math,0.0,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,7f73q332BKPBXaixasa4EkUb+pF6VAsLxNIg4506JJs=,Dnl0P09LJllOG2eS2nB9pQax0ZixH7aCXPTKjB6O/dg=,XOADLo4iAn6TxUR9y4fTGasNxU20Ws5qZYlqvfhYrYo=,[Базовый] Делимое или делитель неизвестны
355,s6iUzyQUzDGLXdahm0mCWfk5q8rcxE5JGLnSGk5h88M=,0.0,math,0.0,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,7f73q332BKPBXaixasa4EkUb+pF6VAsLxNIg4506JJs=,Dnl0P09LJllOG2eS2nB9pQax0ZixH7aCXPTKjB6O/dg=,Xd19MHMuowKg9CTjbWoPvFeODi/W9REV922Xn7ReZhw=,"[Основной] Зная внутреннюю длину стороны, чтобы найти объем"
356,cNDFZsIE6ShplieFXQVimwas6pEjjQ6TXTMZSV/ROT8=,0.0,math,0.0,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,7f73q332BKPBXaixasa4EkUb+pF6VAsLxNIg4506JJs=,Dnl0P09LJllOG2eS2nB9pQax0ZixH7aCXPTKjB6O/dg=,8HEfrHwgI5HGdq6/WqXQ+TmTu+tWLrtej4/o32G1SyE=,【Базовый】Скорость
357,HKqPgUALqZGw984KFqAMeDwDJTi9cNhJ51UXfjzELSg=,0.0,math,0.0,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,7f73q332BKPBXaixasa4EkUb+pF6VAsLxNIg4506JJs=,Dnl0P09LJllOG2eS2nB9pQax0ZixH7aCXPTKjB6O/dg=,8HEfrHwgI5HGdq6/WqXQ+TmTu+tWLrtej4/o32G1SyE=,"[Базовый] Быстрее, чем медленнее"
358,VFSfDdE2vLsyVfGCGYLnxYih+n8+IpUbRoiUpDJ4hc4=,0.0,math,0.0,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,7f73q332BKPBXaixasa4EkUb+pF6VAsLxNIg4506JJs=,Dnl0P09LJllOG2eS2nB9pQax0ZixH7aCXPTKjB6O/dg=,8HEfrHwgI5HGdq6/WqXQ+TmTu+tWLrtej4/o32G1SyE=,[Основные] Обозначение скорости
